episode,reward,loss,success_rate,latency,energy,adapt_time
0,-101.98309865192238,1234.8975830078125,0.61,2.0795818618194115,4.036891394792256,72
1,-109.87254572360007,1706.7208251953125,0.63,1.8442271300007829,3.6040297264541654,72
2,-84.31166874777304,1044.0826416015625,0.54,2.30485550127595,5.201584980431108,72
3,-135.88312736818608,1827.604248046875,0.66,2.193895924856541,3.9570136387246957,72
4,-98.93690078401244,1489.2080078125,0.5,2.130532219831164,4.499522502394502,72
5,-80.55858171772572,783.3682861328125,0.71,1.7439535867373022,3.4320488006772236,72
6,-83.10599840658946,895.5809936523438,0.62,2.0613372299327493,4.309008547386766,72
7,-81.77458028925524,886.8948974609375,0.61,2.0027147858829597,4.207590195461017,72
8,-89.28225732787634,963.1561889648438,0.5,2.137666005275266,4.672786081259687,72
9,-82.7541050473767,879.9658813476562,0.63,1.7945156660929371,4.301806460187929,72
10,-79.69038086982803,824.162841796875,0.64,1.599415399789077,3.8394143110160948,72
11,-84.0806150452219,1013.1351318359375,0.52,2.3598214987031927,5.374053682421849,72
12,-78.33346107974053,873.7373046875,0.53,1.957886059845057,4.3669930228587015,72
13,-85.63774755225039,850.8466796875,0.68,1.8075155340570095,4.337087461243612,72
14,-93.70682196446892,1191.403076171875,0.54,2.4350015684676567,4.911012300215065,72
15,-93.1956875725671,1254.1888427734375,0.48,2.5934504326171024,5.477904900541873,72
16,-125.86539326063192,1977.985595703125,0.57,2.617462416004117,4.570841457675311,72
17,-81.654137297099,948.7429809570312,0.52,2.293534582883563,4.940566804154181,72
18,-104.51481442802175,928.1695556640625,0.8,1.6306333301349565,3.3938070456668794,72
19,-84.21431572865805,820.816162109375,0.66,2.0937735240694137,4.137100469580151,72
20,-79.37600966715574,825.7767333984375,0.57,1.9801909181857769,4.163590447425662,72
21,-100.87351391595267,1158.95068359375,0.56,2.1051294433009007,4.270454919031042,72
22,-91.31439024008802,956.7061157226562,0.46,2.503654919982074,5.410808761304282,72
23,-98.37328868129522,965.7582397460938,0.75,1.3161564395011156,3.0267644661319375,72
24,-87.32929722048438,1166.36865234375,0.45,2.639208294059112,4.621547422640959,72
