episode,reward,loss,success_rate,latency,energy,adapt_time
0,-180.48825558176588,4407.51220703125,0.62,3.5266335048946655,3.939254456252084,47
1,-161.77505383348046,3759.902099609375,0.48,3.172726635546688,4.0877534382053105,47
2,-226.40677922413667,6044.08056640625,0.67,3.178554870306943,2.9053866665917973,47
3,-159.39680094624856,2229.467529296875,0.9,2.5692562142867956,2.77689776360387,47
4,-134.65795487475074,2292.48779296875,0.49,3.1253993665078763,4.855440108366561,47
5,-176.09380814913672,3473.10009765625,0.71,2.9660607255403186,3.0286956558719265,47
6,-124.71859386107369,1773.5863037109375,0.61,2.6554688851205253,4.0135876899126135,47
7,-115.17007946259544,1848.4815673828125,0.53,2.7252249361463776,4.917758864533139,47
8,-187.0036209644996,3952.3349609375,0.57,3.279613295269977,3.883121854529125,47
9,-134.79255828252468,2746.5986328125,0.59,2.6990892942334503,4.086792584527749,47
10,-111.54203333930943,2053.694091796875,0.55,2.3727023869047335,4.251930416773401,47
11,-89.81816158979504,1466.95703125,0.43,2.2752359699073126,5.639236921817948,47
12,-101.02250322701016,1649.0992431640625,0.45,2.9823600149085903,5.109352594037228,47
13,-80.58096696449053,1234.366943359375,0.37,2.341507768557773,7.094372322340173,47
14,-142.69932964440022,2546.028076171875,0.54,2.851564147703598,4.024106200214908,47
15,-77.73007121702597,1138.3714599609375,0.4,2.699467836902543,5.582783885805221,47
16,-108.51811460510952,2007.290283203125,0.48,2.104534879053685,4.539519737945608,47
17,-111.68483045941352,1617.0269775390625,0.44,2.6961825379432414,5.3933620202652985,47
18,-103.4363420795739,1388.943359375,0.62,2.121732080373308,4.163562409746767,47
19,-106.16839966656693,1469.756103515625,0.6,2.3255855631235245,4.670820067884517,47
20,-102.09899168335389,1783.6009521484375,0.45,2.425694688736418,5.6167253542177225,47
21,-102.34388896872358,1446.3446044921875,0.49,2.0281822698764715,5.327847878536974,47
22,-130.55482445940862,2198.43798828125,0.52,2.784841516394843,3.9680747609970752,47
23,-93.46219045578826,1379.3826904296875,0.53,2.169557013569706,5.111923429472231,47
24,-104.2599860870375,1433.435302734375,0.55,2.175589762973146,4.922728993432284,47
25,-92.00154537904275,1178.1243896484375,0.57,2.101706261366792,4.4666546932894935,47
26,-84.94361972340596,993.0761108398438,0.6,1.998498175774837,4.824687532680243,47
27,-91.632773908237,1109.07373046875,0.52,2.106606324119553,4.915144745154753,47
28,-85.04477147208058,1057.9407958984375,0.46,1.7858961927817913,4.435726684902845,47
29,-80.84765513138927,1011.716552734375,0.47,2.248707108577196,5.438977324730397,47
30,-105.63611219912772,1768.1651611328125,0.4,2.1665376961135965,4.878617709879878,47
31,-109.96440339819851,1235.4825439453125,0.58,1.8830878953158006,3.9706533307353014,47
32,-120.73336276090188,1484.9473876953125,0.59,2.0015511499419274,3.87753597437854,47
33,-80.01280880530318,988.053466796875,0.46,2.1505008416515325,5.44927323250101,47
34,-79.47046131506252,981.0916137695312,0.46,2.159814434184874,5.326714807921157,47
35,-104.77771036433737,1261.8609619140625,0.58,1.9896016837706738,4.80148421883756,47
36,-88.55650035830703,1054.7362060546875,0.53,1.868201538118655,4.354140038034567,47
37,-77.61100850864749,865.6752319335938,0.52,1.700537033777321,4.4595408116973925,47
38,-80.31171489699439,918.6514282226562,0.52,1.835832111608457,4.91125988592546,47
39,-92.51661704916741,1219.41357421875,0.53,2.0057768638334035,5.018707317929114,47
40,-93.96487028890604,903.4307861328125,0.62,1.9450133972708734,4.418742553571867,47
41,-81.90500015504281,995.024658203125,0.46,2.4464749999000266,5.7126320989723345,47
42,-91.4125273196494,1330.336181640625,0.43,2.708307912439793,5.785056798245879,47
43,-94.24324682838572,1253.33154296875,0.52,2.246971658147228,5.337504138546333,47
44,-81.09104412526106,888.4697265625,0.53,1.9601151016588392,4.886177189785874,47
45,-95.8627633414115,1303.66796875,0.47,2.7788840984847116,6.0819669802183745,47
46,-82.23245793028738,863.9425659179688,0.57,1.9118800961730054,4.6988771326656735,47
47,-81.49307302033263,827.378662109375,0.58,1.7222703794313465,4.5687049862037465,47
48,-82.1575062979669,896.11328125,0.51,1.9305011599825461,5.340142811766943,47
49,-84.30369553939396,997.0714721679688,0.47,2.4664433616877504,6.065436944559093,47
50,-80.87597718225308,912.3261108398438,0.48,2.1315341081749817,5.366728192215234,47
51,-77.56332529312361,878.6337280273438,0.44,1.9847081489024632,5.272038037622316,47
