episode,reward,loss,success_rate,latency,energy,adapt_time
0,32.571704867298024,0.0,0.73,1.4763605083425555,3.9643259283906334,200
1,-9.78745695849409,0.0,0.47,2.057053684999582,5.500719318881934,200
2,-4.554405058634359,0.0,0.49,1.944143201267644,5.100255962352783,200
3,36.56221070267368,0.0,0.71,1.2113985585599194,3.4841301992167013,200
4,30.463052209676746,0.0,0.68,1.2890170485452577,3.816807327245498,200
5,-10.27371784978449,0.0,0.41,1.8378225894133728,4.9283369613383075,200
6,-0.8706263417011826,0.0,0.55,1.9084318994970406,5.094988839651694,200
7,26.649414946963155,0.0,0.67,1.4209495051262113,3.909015553860306,200
8,19.851342106607426,0.0,0.64,1.5206332236141973,4.247286184035493,200
9,0.7282402275702395,0.0,0.55,1.878652107419986,5.0373575412772365,200
10,-17.87023706157047,0.0,0.43,2.2252896946953853,5.9036893530175325,200
11,5.188603364575215,0.0,0.52,1.6391279894503052,4.355704589010379,200
12,-10.629661594260632,0.0,0.44,2.025391029868229,5.607682120125119,200
13,21.946993841677326,0.0,0.64,1.52265657074597,4.106328926864926,200
14,39.380008451267706,0.0,0.76,1.3952847170496614,3.71288284525573,200
15,1.0637112112774432,0.0,0.54,1.873906715353244,4.8845816031979234,200
16,14.383258673485884,0.0,0.61,1.5922536243996777,4.468912749523786,200
17,-0.5893541172730465,0.0,0.49,1.7248540215832002,4.768053421304938,200
18,9.908383801007304,0.0,0.59,1.6384528925984578,4.5522339264113985,200
19,-5.240664734037551,0.0,0.48,1.833032273197051,5.133622349659295,200
20,15.521585972486008,0.0,0.57,1.3987961419598818,3.7529552671804063,200
21,-4.476192480183869,0.0,0.5,1.8464461653455901,4.932015413363977,200
22,20.18826327432498,0.0,0.65,1.5303454731115385,4.052017528932693,200
23,4.211491526823359,0.0,0.58,1.7692533605273935,4.958219608215034,200
24,-16.96335784752487,0.0,0.42,2.1712585593273706,5.762789255461283,200
25,0.4936276210244941,0.0,0.51,1.683161593397091,4.728296140355472,200
26,-4.425544272133749,0.0,0.53,1.9839021554801082,5.48456670945499,200
27,-17.15543275868535,0.0,0.44,2.2012449059610106,5.980157719447981,200
28,3.8450581260853554,0.0,0.53,1.648266784522933,4.488119791496014,200
29,-4.151683689080279,0.0,0.49,1.8812709992571617,4.9882795389592305,200
30,30.096390573872647,0.0,0.68,1.4154465404964398,3.675160468888157,200
31,4.652102870450243,0.0,0.59,1.808553510144054,4.900451571970304,200
32,-2.9586801107285012,0.0,0.51,1.8130509876293146,5.104980410249756,200
33,12.259621827705416,0.0,0.57,1.5672150977950043,4.241020200627862,200
34,-7.870027056119184,0.0,0.46,1.8514874678347226,5.154696930456373,200
35,31.331779745177464,0.0,0.66,1.3414000128698247,3.6426666988412295,200
36,3.3421383054367695,0.0,0.53,1.751060483934792,4.701424794742641,200
37,-7.014782387820013,0.0,0.48,1.9387348880430564,5.262878886774307,200
38,-8.824019343580254,0.0,0.5,2.204834622905349,5.742386557263372,200
39,-7.807826315945562,0.0,0.48,1.9495365497184414,5.2351955409627715,200
40,-10.126508236180712,0.0,0.47,2.005709803984447,5.726189403578137,200
41,-4.780347621983452,0.0,0.5,1.913489841465563,5.079324603663907,200
42,-4.475984948919297,0.0,0.5,1.8529989965946183,5.0486974914865455,200
43,-3.0571378017067303,0.0,0.51,1.9323619478239689,5.241100947991295,200
44,48.736113991371305,0.0,0.8,1.2452035836928623,3.3978839592321557,200
45,-4.500477625690898,0.0,0.49,1.9304406548089046,5.218550616614099,200
46,0.39782521609158294,0.0,0.55,1.9891015020550549,5.2603901187740005,200
47,22.024633783182495,0.0,0.65,1.5143264726573076,4.1467392585663445,200
48,3.0257592886511233,0.0,0.56,1.9037643280564802,5.132803677284059,200
49,67.26098044519252,0.0,0.89,1.0102067248991564,2.881303329101824,200
50,-12.058792215812282,0.0,0.43,1.9971156756443633,5.363951979808581,200
51,10.418511828738154,0.0,0.59,1.6862140209752452,4.492738442268622,200
52,11.70293321736765,0.0,0.61,1.7086375291055922,4.653397101452505,200
53,5.873253602292706,0.0,0.58,1.7883187584889246,4.869072758291275,200
54,32.78961240267501,0.0,0.72,1.3404577591354156,3.7895471756163173,200
55,1.0655934873135848,0.0,0.51,1.706693236123295,4.722027207955298,200
56,-9.938897422780649,0.0,0.49,2.1140746546109273,5.808043779384463,200
57,16.1760243767309,0.0,0.62,1.6004825603908115,4.461690271944771,200
58,3.113459648342044,0.0,0.54,1.751977799485059,4.732629683897834,200
59,4.012784959808741,0.0,0.58,1.858518105758118,4.947846988533226,200
60,-15.808240634940745,0.0,0.45,2.309165972958574,6.113914932396435,200
61,-5.489176397712967,0.0,0.49,1.993753496443059,5.327444965597442,200
62,46.14273674945124,0.0,0.82,1.3973887500223077,3.6253621189582086,200
63,-3.1578429335882134,0.0,0.51,1.9059701263783133,5.097572374769312,200
64,27.269476575902438,0.0,0.7,1.496905877337978,4.098764693344945,200
65,3.4906804040460173,0.0,0.55,1.7704436118759985,4.861927211508179,200
66,36.44775084863343,0.0,0.7,1.225130911969835,3.394898708496016,200
67,-7.450450020125913,0.0,0.48,1.954406251397632,5.345807295160747,200
68,23.186406732669056,0.0,0.68,1.5144408464377899,4.11242564550624,200
69,38.44644515379764,0.0,0.76,1.327217317815893,3.67238539980289,200
70,31.57619002681092,0.0,0.69,1.3631309165791816,3.8001461320276646,200
71,3.481054422470116,0.0,0.55,1.7334815501533265,4.718522057201496,200
