episode,reward,loss,success_rate,latency,energy,adapt_time
0,21.825404654697493,284.0227966308594,0.73,1.8527225476890223,3.570205665586978,200
1,-7.457439637323368,375.1065368652344,0.61,2.205081235780158,3.8272117060097024,200
2,-9.812257502494894,190.40066528320312,0.61,2.3096409410679906,4.450299769674332,200
3,4.950148935949066,188.4391326904297,0.59,1.9828162819341013,4.932295429761118,200
4,-12.881160808081283,209.84161376953125,0.63,1.9476004498737838,4.356678686689677,200
5,20.085332136501577,234.17213439941406,0.65,1.7620917352686365,3.8135184193905998,200
6,3.018545857322678,262.88446044921875,0.66,2.290819021380936,4.195106033154171,200
7,0.6234213152342818,195.4691925048828,0.55,2.095151601203899,4.857256689307423,200
8,-0.9157499265797995,184.74229431152344,0.52,1.9856976654323626,4.6447953849739285,200
9,-13.523088849651188,250.1205291748047,0.42,1.985809227269417,5.631640351855761,200
10,-1.8340601874741154,177.41983032226562,0.57,2.3859460965514017,5.076160318517176,200
11,11.166852744047134,195.67103576660156,0.57,1.9437575006198637,4.20937515500233,200
12,-11.38724461066056,260.06646728515625,0.57,2.364343611288477,4.86735312797431,200
13,16.337473869092292,212.20416259765625,0.62,1.6844460741453733,4.3130231146440074,200
14,-27.09055350424325,224.2661895751953,0.46,2.3233968743080844,4.961333543798098,200
15,-20.05361882807841,229.05201721191406,0.51,2.2066768075156693,4.397344394196913,200
16,-11.367528761757626,225.96011352539062,0.45,2.2821354185566003,5.185049794776848,200
17,2.359593157102097,177.9387969970703,0.62,2.678897942669783,4.4735198744682805,200
18,9.880970127383648,189.06546020507812,0.6,2.060471475257776,4.006269242222258,200
19,-4.49166241265047,185.41465759277344,0.5,2.1037408275100304,4.886462068775077,200
20,-29.641213351851693,368.814453125,0.48,2.665585675166931,5.215449833219575,200
21,-13.081949210623627,168.5419921875,0.52,2.1727507126677166,5.0234263819278695,200
22,48.925510251689765,439.5241394042969,0.83,1.5302729513816709,3.183597229706846,200
23,-7.702414853838,205.7333984375,0.61,1.9595397620673871,4.465057874058884,200
24,7.41460846236982,181.24667358398438,0.6,1.8112129724680608,3.5182281925980106,200
25,-5.233534362578624,282.062744140625,0.58,2.3515939122750416,4.236666495880386,200
26,-18.99461013167715,326.3879699707031,0.54,2.4288026030628593,4.391779079704715,200
27,11.706650986133255,187.9525146484375,0.59,1.8961569176063233,4.1355400188568,200
28,-6.23694821143777,164.03076171875,0.56,2.243779180011871,4.182838167145781,200
29,-11.222940464232074,176.58006286621094,0.53,2.216710262081021,4.747744955729694,200
30,-15.323747485816426,230.13284301757812,0.52,2.19917513335924,5.225647808615038,200
31,8.459211683188947,161.34605407714844,0.66,2.0619932615906276,3.9153896854695494,200
32,-7.554354201985831,194.39306640625,0.45,1.995216772154407,4.747803659289317,200
33,1.821292976243953,166.08975219726562,0.63,2.2429363726552687,4.375204786641324,200
34,8.727343625429839,187.05252075195312,0.58,2.0194869953182315,3.8476110498670746,200
35,-13.747255459880954,200.15895080566406,0.45,2.2781245602634894,5.42699448945186,200
36,-8.847584020178424,176.68032836914062,0.51,2.4763695745639196,5.182910119483815,200
37,-12.479247496181927,187.70115661621094,0.49,2.699795953651744,5.074438247105488,200
38,-8.730623703260079,157.24185180664062,0.54,2.321563816156256,4.2084224018022045,200
39,-14.322335677785325,194.0852508544922,0.45,2.310227017815736,5.3831833086181495,200
40,14.539802470223009,195.68515014648438,0.8,1.770216758576415,3.2908190343289343,200
41,-12.798620411284652,152.58389282226562,0.49,2.3590057320809414,4.26022121664916,200
42,17.455717615161902,249.0516815185547,0.92,2.132966431963094,3.104796199331119,200
43,-17.5783147976732,161.09593200683594,0.46,2.3164475904864053,4.709502757913544,200
44,19.74314023575387,277.7277526855469,0.76,2.100486846834755,3.5415565463866967,200
45,9.588071837946195,146.5916290283203,0.72,2.037558285339999,3.5098597984404463,200
46,17.964045455336546,211.11819458007812,0.68,1.8240688502286007,4.3285471255715,200
47,-7.578755820205409,159.05032348632812,0.55,2.672739746679115,5.005222093970516,200
48,-19.050349693296674,230.78448486328125,0.54,2.2496690512921744,4.66987077692149,200
49,12.743548667038915,159.21951293945312,0.65,1.6350994120535929,3.7970641324645427,200
50,-1.1724329211642512,154.09027099609375,0.53,1.8969081140915667,5.159552154902854,200
51,9.577114537276444,237.2530059814453,0.63,1.7214251720216764,3.8147382677087442,200
52,12.415221997727272,177.52049255371094,0.61,1.897045152815987,4.163736113198526,200
53,13.55849160508216,260.5266418457031,0.69,1.856934915738635,3.906033741713728,200
54,15.321305948321402,179.52244567871094,0.62,1.514690365168664,4.319863535951777,200
55,-0.012231829992224164,167.92657470703125,0.61,1.994097875697756,4.4726658737891425,200
56,26.993520964376607,239.96356201171875,0.7,1.7879699525069843,3.821226315477068,200
57,-20.747077333182744,275.5037841796875,0.47,2.498803824158814,3.739797543892939,200
58,12.006588465876227,212.96487426757812,0.72,1.774248912750114,3.814687913832049,200
59,9.005101408561409,218.49667358398438,0.68,2.0004458120936417,4.1439652963948275,200
60,-17.397023105161693,214.78895568847656,0.44,2.3283009928152794,5.812445663856382,200
61,-22.3508571763326,262.7050476074219,0.43,2.6446161488918722,6.387193594720194,200
62,-9.184455705950128,229.48773193359375,0.49,1.903615434674235,4.425083424501962,200
63,-14.088344669502249,157.57725524902344,0.51,2.1431485770474628,4.94541507162002,200
64,68.98998138258219,631.0365600585938,0.94,1.2915379252153711,3.046786209688199,200
