episode,reward,loss,success_rate,latency,energy,adapt_time
0,-27.49913253296809,261.2718200683594,0.62,2.835155199310847,4.097442482080734,70
1,-75.871374946252,715.41259765625,0.62,3.1667574332806203,3.764702262923924,70
2,-38.30848590434416,280.5664978027344,0.55,3.103749341219919,4.2122754832187566,70
3,-23.277134235891044,304.36822509765625,0.6,2.974727873137946,4.239165308081793,70
4,-2.1986921741945764,190.81460571289062,0.71,2.837602484462714,3.7864990560480773,70
5,-39.06319017190852,578.6856079101562,0.6,2.7522636815110504,3.9874358784989044,70
6,-49.38238147605175,558.0560913085938,0.59,2.9435857225970032,4.079342751899585,70
7,-50.38392716442018,429.9076232910156,0.6,3.133022538959749,4.143174666490015,70
8,-70.15391813271187,552.8743896484375,0.65,3.170340401527865,3.5437376558850406,70
9,-71.47309542303518,1054.43408203125,0.44,3.2669478449699,3.890662437518238,70
10,-94.56266606711975,809.0648803710938,0.75,3.3454715767279803,3.209385357224942,70
11,-28.03534357770948,288.8438415527344,0.53,3.183795752619043,4.941800956984708,70
12,-36.759367452576754,259.3009948730469,0.51,3.1337749805654136,5.184847224359385,70
13,-51.57148272926786,330.7164306640625,0.66,3.235836379802737,3.5699561585001,70
14,-63.72232756746817,882.6592407226562,0.52,2.7674557211311104,4.365819187334912,70
15,-21.363420703165417,484.04022216796875,0.67,2.9179966935902795,3.5358496409374283,70
16,-18.977583923671617,189.1649169921875,0.89,2.8511064088920164,2.832528454945883,70
17,-25.926336438009606,218.96353149414062,0.47,2.264210842792147,4.033161869018417,70
18,-64.09569702200821,524.2982788085938,0.54,3.245883135435863,3.8845497491387544,70
19,-72.50999947162613,845.2861328125,0.66,2.793733635638925,3.8018173253190226,70
20,-48.40993212437839,332.84759521484375,0.43,3.122940820652787,4.50447259716211,70
21,-35.97086196147538,244.20750427246094,0.52,2.829777606114422,4.0799079782889,70
22,-54.75378463700291,591.18798828125,0.37,2.9162175372636527,5.164765536770001,70
23,-22.78338810866077,288.3503723144531,0.52,2.341886242538492,4.062400172394628,70
24,-65.95989111629814,579.4752197265625,0.69,3.1211642502959704,3.831711609652366,70
25,-32.50880704517023,382.7212219238281,0.54,3.20421733800464,4.750313622280985,70
26,-7.78451109863088,219.5780792236328,0.53,2.508994531487837,4.279671458228015,70
27,-45.43211508634255,311.875,0.42,3.2025400339578174,5.65031111620412,70
28,-36.39462222466856,392.08697509765625,0.51,3.025447992054427,5.078872714247994,70
29,-37.6088929431307,417.59259033203125,0.39,2.950606812963573,5.697597313729556,70
