Episode,Reward,Loss,SuccessRate,Latency,Energy
1,-55.653800856226,1203.083203125,1.0,2.9097412602974155,16.078702774326445
2,-56.65208939754231,1057.2426391601562,1.0,3.6371016246492105,17.79488311000245
3,-49.873997372339936,794.093408203125,1.0,2.801810326812661,13.540825174068088
4,-43.84823447909404,670.1245239257812,1.0,2.409361112702757,11.014517851655539
5,-51.35830972403076,804.0853149414063,1.0,3.1997728267141654,14.769737694834042
6,-30.286110644189794,377.0767333984375,1.0,1.728677535672644,7.6855415764984985
7,-48.695852584442044,635.6005981445312,1.0,2.3525349794543926,11.915391531475462
8,-34.51537803997974,453.07313232421876,1.0,1.6276643261528378,6.846118817521727
9,-54.692328805096956,892.789111328125,1.0,3.019395154205927,16.322797266737254
10,-16.22585166296588,234.42318115234374,1.0,1.2068306109347364,5.002430578197095
11,-27.327355711802692,338.1569458007813,1.0,1.555689155752389,6.0304448877295656
12,-3.221636679738168,185.06451416015625,1.0,1.0469720980400785,3.913202718433121
13,18.30083696255864,253.14302978515624,1.0,0.9870083694133442,3.0828694356366864
14,24.17679629069756,255.74529724121095,1.0,0.9830001615871288,3.0096320894145507
15,40.63853650782134,402.01544189453125,1.0,0.8840584881311495,2.509944261324863
16,-5.479652991139808,222.34539489746095,1.0,1.2098565034988267,4.177799147351604
17,-25.945270760068098,370.0364074707031,1.0,1.2870377498738697,4.4327499362827565
18,105.3673513486788,1311.050927734375,1.0,0.7400098913664688,1.4477324314411808
19,23.10953533863058,253.0948944091797,1.0,0.9849363183361292,3.2237466348292756
20,10.080767402743426,176.46782531738282,1.0,1.0293123567367986,3.077378373885692
21,30.40575881519824,281.97471313476564,1.0,0.945214152906712,2.590899512685817
22,97.52863436170578,1076.249609375,1.0,0.9323163378765678,2.3055780481743646
23,101.13418243905977,1059.9430297851563,1.0,0.8402743249584167,2.2254895726322537
24,-12.583273729194431,320.4311096191406,1.0,1.3015147520589836,4.701081230458157
25,-27.153154768333106,492.8953369140625,1.0,1.484467730332188,5.594182376629156
26,34.612563918160376,291.0620971679688,1.0,0.9626061206908364,3.033678621928344
27,100.74230256424298,983.328271484375,1.0,0.7770406648098976,2.0009779733702313
28,18.41177493395911,225.70306091308595,1.0,1.0530285732425304,3.1905923484602177
29,44.2100629077134,345.73424072265624,1.0,0.9689229933652687,2.7033369014481745
30,43.05131997439508,341.27904052734374,1.0,1.0318897637407265,2.715718168571984
31,-24.269149012554976,464.67340087890625,1.0,1.6353441043601047,6.768957388379299
32,-48.13519594259092,1084.297509765625,1.0,2.6414809084935778,12.086246750477951
33,-9.1710709971371,191.34129028320314,1.0,1.1843807880269834,4.4696931957101445
34,0.1308790605961221,164.6795867919922,1.0,1.0991476563255502,3.337769196730772
35,101.33290837878467,1223.313916015625,1.0,0.7697433146960961,1.9494336393786826
36,102.00392089720658,1262.640185546875,1.0,0.822428780503712,1.7829796566088834
37,-9.875811810497574,234.390283203125,1.0,1.231500220754177,4.470869675123729
38,-19.304730056997506,400.7360900878906,1.0,1.214359920385435,4.678246423701289
39,-12.405609921480476,162.55238342285156,1.0,1.339838004641595,4.845258987616651
40,103.5665207699298,1171.938232421875,1.0,0.8068284273348922,1.8399337093395693
41,15.496209661796492,164.98162536621095,1.0,1.0270323580762346,3.0763711963520457
42,-1.4968603216401632,169.5941619873047,1.0,1.0729242930716119,3.3148082833975576
43,-3.6569256205537926,156.72464294433593,1.0,1.282472534103599,4.538794039716426
44,107.28238193044072,1378.276025390625,1.0,0.6814758449939721,1.0401223878538417
45,26.228269140082247,293.17377319335935,1.0,1.003219603464495,3.0598698700436913
46,98.8010426675372,1131.32724609375,1.0,0.8373735495210769,1.9191532598922019
47,-30.280969115317387,642.6911743164062,1.0,1.5663498092664565,6.154234761828695
48,-7.502278853943849,184.11934509277344,1.0,1.345916600313171,4.808056269418193
49,95.85211440619098,1040.4539306640625,1.0,0.9101773428124951,2.5427660002194488
50,-10.589201960026031,268.32078857421874,1.0,1.1718235388727758,4.06467489555152
51,-12.829824441825927,370.160888671875,1.0,1.1071418310180137,3.7527458291059133
52,99.1868195461271,1194.546484375,1.0,0.7988318441339289,1.8496963700143363
53,97.86778257421726,1114.9853759765624,1.0,0.8593775178317477,2.1968218109237463
54,95.53286309134543,956.1808471679688,1.0,0.8660756888115708,2.4358604010707445
55,10.6629680298485,245.39161987304686,1.0,1.0040591745005596,2.845722665161667
56,44.025810927715916,319.81792602539065,1.0,0.9224084824822819,2.5800296006053665
57,27.489315538671185,194.58453063964845,1.0,0.9835975966258782,3.0781969619414338
58,33.028888295588445,301.5359619140625,1.0,0.9890015939054692,2.934739687964217
59,-42.880767403842334,1084.7193359375,1.0,1.953345158385962,8.214976561884562
60,-30.267819289540224,423.90647583007814,1.0,1.6568355392298793,6.289748949415703
61,96.42798727118102,1059.132861328125,1.0,0.913319612172058,2.359406156298966
62,98.69439180197399,1108.360302734375,1.0,0.8703270823957442,2.200061279560647
63,13.009277376083702,190.20242919921876,1.0,1.1558598630333736,3.533439452133494
64,47.907683922094584,282.47828979492186,1.0,0.8706315471193293,2.6418533946735905
65,96.46988357156437,963.4588623046875,1.0,0.9232381428541259,2.431392571416502
66,-27.922675534188176,592.1343994140625,1.0,1.6315291654472885,6.982353894230107
67,39.43545049024367,241.03222045898437,1.0,0.9763034211954261,2.6937706533661387
68,-14.028689949293536,405.27695922851564,1.0,1.25184240770631,5.150093044624753
69,-39.291883730244315,922.7372192382812,1.0,1.6242948970582631,7.786070104208232
70,-38.726187699125184,862.2922485351562,1.0,1.713955078701686,7.21660758563439
71,-9.814473762136075,362.23955688476565,1.0,0.9927659028368419,3.6664835909147966
72,99.73351471121,1231.3596923828125,1.0,0.8270878149503722,1.9719286003010423
73,106.4644898226007,1227.1108642578124,1.0,0.7063802261644283,1.1703609046577144
74,100.16677883329695,1030.8665893554687,1.0,0.8565969892851917,2.0095553014981875
75,36.81498881348086,264.7352600097656,1.0,0.900367231260566,2.27218568933571
76,29.151290166194393,180.32408447265624,1.0,0.9884430732981961,3.0786320233158406
77,97.01553684804728,986.9534545898438,1.0,0.9080628960920039,2.5078793324868096
78,-30.2673262061648,753.6522338867187,1.0,1.50491298794366,6.7138497870817
79,99.43819932661705,877.457421875,1.0,0.875735825533877,2.272801040075186
80,-21.004086076535827,501.18681640625,1.0,1.436312596953608,5.231609362173407
81,11.112566850252094,111.33425750732422,1.0,1.225065200305099,3.906824181502086
82,4.998587891461476,180.3251953125,1.0,1.034647299281697,3.2404897512822544
83,7.964158262853758,217.71630249023437,1.0,1.0346179834102591,3.0207299981571665
84,104.5967057662771,1149.160986328125,1.0,0.7786376496382865,1.6510105985531445
85,105.49383272058196,1016.3700073242187,1.0,0.7463237173204017,1.4274548692816071
86,102.56529281203235,968.1055908203125,1.0,0.8312512708437265,1.727845083374905
