episode,reward,loss,success_rate,latency,energy,adapt_time
0,-72.00983892502731,1162.6287841796875,0.62,3.050254363953075,4.23682196650723,14
1,-53.34636300396305,895.1932373046875,0.42,2.948315255764822,6.079399550654798,14
2,-72.27199760047495,1521.9930419921875,0.49,2.8574027133353215,4.268140331801391,14
3,-12.732436550185803,348.2742004394531,0.41,2.4330715575028656,5.547473139621836,14
4,-25.57538107277376,293.07666015625,0.52,2.1289367939166244,4.949237256373895,14
5,2.966187620721975,277.8170166015625,0.56,1.665509125239377,4.822300246076316,14
6,-14.476049855491148,332.5830993652344,0.39,2.4969284418625297,5.335138310278349,14
7,-11.1267005554894,222.56085205078125,0.56,2.085130869822375,4.893072596187053,14
8,0.32560659369472233,226.9938201904297,0.53,2.1913572105086785,5.239112606952294,14
9,-7.218112444183362,238.7607879638672,0.46,2.293340908384742,5.748571385967792,14
10,1.0995990878030355,224.0885009765625,0.52,1.816999183848293,5.668500589323189,14
11,3.9563471264457917,170.51663208007812,0.64,1.8578122236877745,4.214071599876242,14
12,-23.841658933530347,257.4991149902344,0.45,2.5959159138345465,4.732182244928457,14
13,-9.400361023819954,195.15679931640625,0.51,2.0746564208800025,5.058895067116073,14
14,-2.163201860461349,257.2286376953125,0.56,2.1187390868271976,4.688560610391259,14
15,-1.7171210298286255,141.61351013183594,0.69,2.088225133066913,3.9443764676408466,14
16,-27.5790392095681,375.0250244140625,0.41,2.453973250062822,4.837906217925031,14
17,-19.30779431043096,330.8564758300781,0.45,2.2733857058796434,5.321523303147839,14
18,20.527694260595204,208.63978576660156,0.68,1.6818526438192973,3.763755671189752,14
19,-13.764203023460041,256.0501403808594,0.6,2.229963871727129,3.9904471171963705,14
20,14.165432841239955,213.1988067626953,0.58,1.811553138974383,4.186390183888256,14
21,-29.210630517973566,299.9521179199219,0.49,2.956932370874557,5.38636332873931,14
22,0.930813786507386,162.3646697998047,0.59,2.136131511038621,4.576798614838469,14
23,-25.838545340775323,256.6158142089844,0.57,2.3032859780137174,4.149757888480791,14
24,-1.1411961913903426,227.92071533203125,0.62,2.065610668568903,3.864256572310536,14
25,-26.153110427374116,297.2901306152344,0.49,2.7075832608900168,5.34289669034483,14
26,-9.412404239718718,147.34397888183594,0.57,2.146144430766872,4.505301387135769,14
27,-13.100347181568303,178.87338256835938,0.52,2.2335606245588453,5.166304062621913,14
28,13.195027021041582,205.322265625,0.59,1.8088842716433438,4.486231252642651,14
29,-15.387435772777145,221.64593505859375,0.53,2.3583692571324337,4.291258240194862,14
30,-22.95022441020995,182.92852783203125,0.52,2.6441073681004643,5.020580467791575,14
31,1.8533834825943956,194.2700958251953,0.54,2.1355489201251396,4.737154525643795,14
32,-19.522969118395626,199.05072021484375,0.43,2.274398517071207,5.254384634221538,14
33,-1.9736383569708877,160.20628356933594,0.58,2.100426406130298,4.911420419510657,14
34,-18.999681956523947,168.3975830078125,0.65,2.3237432486171885,4.04098083503996,14
35,3.641717221948788,183.2361297607422,0.57,2.1316932781164493,5.014553850406777,14
36,-21.99902368917573,228.44761657714844,0.42,2.6028979275868185,5.326230966689161,14
37,-11.942291419388667,164.90464782714844,0.45,1.9351508275101035,4.780748810673154,14
38,-37.773682608404584,462.58709716796875,0.56,2.7547980067235867,4.934881434076694,14
39,-11.80432431764067,255.8983612060547,0.52,2.70596771435805,4.647832052830308,14
40,13.9315111906567,225.59925842285156,0.67,1.9771796169184426,3.742070312311752,14
41,-16.639660355724722,353.40472412109375,0.53,2.4096703388131666,4.493284896844103,14
42,-8.03967584513218,184.75791931152344,0.56,1.9930598732551708,4.217207280475005,14
43,-7.455219115453936,145.291748046875,0.61,2.4151721612549313,4.515464575194804,14
44,-12.75325136357867,275.7114562988281,0.49,2.688572879918317,4.746363835569145,14
45,-16.397577789187274,209.5490264892578,0.49,2.6431358719779308,5.417947624228353,14
46,-17.707018238289127,138.39480590820312,0.55,2.696349072907708,4.846039191080037,14
47,-30.293451194790315,353.2241516113281,0.56,2.404863203676717,4.8298102681067645,14
48,9.11372759990288,214.7250518798828,0.59,1.5972920744909902,4.215732700431056,14
49,-13.992896202371448,195.9079132080078,0.42,2.403921476887684,5.748728835094726,14
50,-17.996742683341783,203.87612915039062,0.52,2.6579143272685326,5.594956552244858,14
51,-13.889170862323681,158.24427795410156,0.47,2.5411328676519873,4.873010831862499,14
52,-19.78345931636657,195.29837036132812,0.51,2.330175487554945,4.7374517521217525,14
53,-6.7990692905159875,156.27774047851562,0.71,2.1835526185240743,3.734766265402982,14
