episode,reward,loss,success_rate,latency,energy,adapt_time
0,-18.82570299088144,191.60037231445312,0.55,2.05496127972174,4.752812983919364,28
1,-16.00198394354497,327.8006591796875,0.47,2.5558292094309993,5.139165387128896,28
2,2.8120877881269735,259.3912048339844,0.54,1.7605032939638163,4.06300512196012,28
3,-22.556823918644707,273.754638671875,0.4,2.8411368592378023,6.818637552476227,28
4,-17.052220032649252,183.10202026367188,0.43,2.3490253481039685,5.064628245409457,28
5,3.040839478213634,185.35459899902344,0.56,2.124669760677108,5.073229500097235,28
6,-21.869466745673435,209.40089416503906,0.43,2.457332508012775,5.923485282543165,28
7,-12.205441477061143,237.29354858398438,0.51,2.0632564899947594,4.158077696111808,28
8,-26.051246335974245,205.83102416992188,0.5,2.562103378918828,5.536495685131656,28
9,-8.35956766745818,184.70269775390625,0.5,2.674962248976237,5.314432409868923,28
10,-7.277439451399829,180.59043884277344,0.52,2.0850877214722634,5.047539057275694,28
11,2.8184480773088723,179.8000030517578,0.56,2.1476903113374184,5.047860546743556,28
12,-8.704824315736943,163.0450439453125,0.52,2.221752752022007,5.022109345776309,28
13,-22.607586573593633,139.9514617919922,0.54,2.452517615309884,4.511914277709042,28
14,-19.74701044293517,277.5063171386719,0.52,2.41276826988229,5.006025207745422,28
15,-15.223573690633067,171.35369873046875,0.47,2.0433241037846375,5.045749135459163,28
16,-7.077230119776985,184.35154724121094,0.5,2.5037585475514885,5.523566753424925,28
17,-10.807622537175739,182.05984497070312,0.49,2.1772081382723982,5.012920441544219,28
18,4.394364505117721,169.53973388671875,0.57,1.7006884890531344,4.357523946670861,28
19,11.811753161937744,219.79762268066406,0.61,1.7744560518098926,4.030231143967127,28
20,-24.202601165149073,240.92025756835938,0.42,3.317349404766518,6.937182719693259,28
21,-9.44569603673694,176.54884338378906,0.46,2.253150183742112,5.557271875223783,28
22,-22.178877122301287,218.25389099121094,0.45,2.65161928583626,5.626120167688789,28
23,-12.2203659275783,160.01617431640625,0.45,2.091077491260534,5.111062547206673,28
24,-0.9503015708766327,140.65255737304688,0.6,1.8314434743755903,4.060133357506236,28
25,-17.144194423761505,175.62828063964844,0.47,2.49764057195256,5.5728868890211904,28
26,-7.284359299578547,170.42324829101562,0.46,2.1290070550515616,5.845139802937685,28
27,-1.109771236311083,161.37086486816406,0.52,2.134278963878549,5.12704729801894,28
28,18.414183639195087,227.1959228515625,0.58,1.5128409581158957,4.120444415025728,28
29,-7.403236469945064,165.01187133789062,0.46,2.161975234297795,5.767542054228259,28
30,6.447761564767546,171.2384490966797,0.51,1.565664280763526,4.796038145278549,28
31,1.294770824290758,164.44020080566406,0.49,1.797703969663324,4.938949891294324,28
32,-22.342708502748707,172.68296813964844,0.4,2.344293068710293,5.667538470272919,28
33,-20.41098171752846,137.65591430664062,0.52,2.460349228864757,5.068155336062631,28
34,-52.37439007144617,266.5035705566406,0.45,2.5321492629742077,5.008803386480105,28
35,-40.63915084832492,234.2012481689453,0.49,2.565644581543745,5.403809949251442,28
36,-23.694803140366133,355.9792175292969,0.45,2.250297982012017,4.873745298321174,28
37,-13.315259384355471,144.4009552001953,0.47,2.353042881519451,5.222490935037587,28
38,-20.8936874554562,173.66607666015625,0.52,2.053861919175928,4.462830399293138,28
39,25.264124969743627,270.04071044921875,0.65,1.5362834452870848,4.114300592865648,28
40,-7.584863480520909,143.17916870117188,0.53,2.2250445824888327,5.106896875020219,28
41,-29.632383367371713,234.17774963378906,0.44,2.591877049026105,5.667623081087292,28
42,-21.216924662110223,220.77850341796875,0.5,2.6324804106798707,4.917783770223102,28
43,-21.06554388952387,133.427978515625,0.59,2.2466151990448417,3.9664612754364317,28
44,10.500818561830172,184.41136169433594,0.52,1.70170592270006,4.264374241834526,28
45,-37.82798325454947,221.45291137695312,0.41,2.469482921104409,5.294345647425718,28
46,10.043670385330927,184.83554077148438,0.57,1.970538592717915,4.410578007686471,28
47,-17.214831066010646,181.6490936279297,0.39,2.5877131415409296,6.197125757176136,28
48,4.260335877466005,147.65232849121094,0.61,2.1394458158961993,4.35602937302055,28
49,2.637987803797209,160.81649780273438,0.62,2.055619370165765,3.747504724292346,28
50,-24.823366322178792,120.82585144042969,0.57,2.1320873138164074,4.44598361256949,28
51,-22.45747381361422,218.50405883789062,0.4,2.1519373083127036,5.816098134665016,28
52,-19.481746757876824,143.52264404296875,0.45,2.5947405360159608,5.763879031650762,28
53,9.747170232577481,194.04449462890625,0.64,1.8872128869222091,4.433751984459719,28
54,-23.639923773683375,322.14703369140625,0.47,2.434558020437441,5.05617482423597,28
55,-10.88138742483821,131.09384155273438,0.49,2.0736455714626567,5.159454702914286,28
56,-13.98504424479853,189.42576599121094,0.56,2.3663045169962236,4.969441580728685,28
57,-7.946652223329785,154.50057983398438,0.47,2.264510540186335,5.537245206408135,28
58,-22.673001983616544,94.16822052001953,0.62,2.415431632171239,4.091223880860273,28
59,-30.741676665547917,174.39215087890625,0.43,2.535104784931045,5.986153538500383,28
60,-7.890540218255602,122.87946319580078,0.59,2.17099041664168,4.437544174203783,28
61,33.271229718723745,371.31982421875,0.81,1.5442478938068898,3.2313423550431453,28
62,-9.615499943902051,138.12255859375,0.63,2.34940776792521,4.550757647199871,28
63,-7.983899915904061,123.322998046875,0.51,2.057246295211156,5.025972994020853,28
64,-8.050878272277366,112.80683898925781,0.59,2.083017796716373,4.442241639854099,28
65,-0.028356188247130376,148.67918395996094,0.61,2.008662617224912,3.7938204690168593,28
66,-26.598458073252083,302.5600891113281,0.39,2.731513848314642,5.33385759686009,28
67,-9.529087583656036,118.97725677490234,0.5,2.1070549710545374,5.089430867815066,28
68,-19.442596533707388,170.56536865234375,0.4,2.627799861827596,6.396749205758321,28
69,-15.109881794241097,161.52044677734375,0.48,2.337588130091614,5.302610384745398,28
70,-18.694170510585916,92.93914794921875,0.59,1.9549580530985624,3.8469924859865565,28
71,-5.362462623793384,141.70082092285156,0.43,1.8659978357911478,4.941992394240072,28
72,-7.686580839221023,119.38070678710938,0.59,2.1332332837922188,4.7180687447748175,28
