episode,reward,loss,success_rate,latency,energy,adapt_time
0,-85.45750414404276,0.0,0.61,2.1025451671743727,4.761433013796871,4
1,-82.86359549748539,0.0,0.5,2.361731691855937,5.391853253569107,4
2,-82.24558565655414,0.0,0.65,1.7296879781939154,4.096015342680604,4
3,-81.42361885000047,0.0,0.55,2.0030161330447678,4.711877178932245,4
4,-76.44996481330652,0.0,0.48,1.942196048763128,4.539311311723962,4
5,-82.99922862613424,0.0,0.86,1.2308932157244186,3.2216729998278173,4
6,-82.43160631488297,0.0,0.53,2.1984748852559366,5.019933560180141,4
7,-76.80975596830788,0.0,0.42,2.3287439726984314,5.21890324420028,4
8,-80.40804679997188,0.0,0.44,2.5241674487708115,5.6488360028809295,4
9,-80.23657997110242,0.0,0.46,2.3588339518587382,5.393752583005935,4
10,-79.95395753029274,0.0,0.51,2.110908483621573,4.8178707641289655,4
11,-81.62686543369095,0.0,0.45,2.545811291978711,5.755286672608633,4
12,-78.56066330965389,0.0,0.54,1.8858355263109972,4.34609396085448,4
13,-78.52345010389355,0.0,0.46,2.216441348175405,5.0925293484978535,4
14,-83.42900139805903,0.0,0.68,1.7414169849428913,4.045321124890176,4
15,-82.36457527556298,0.0,0.45,2.7071638700692677,5.838545903979362,4
16,-82.88928420057816,0.0,0.58,1.990192636056464,4.675469923450762,4
17,-77.88139937615364,0.0,0.46,2.229176617598325,4.946585468625542,4
18,-80.7204941176991,0.0,0.51,2.299672726611195,4.8737899342824615,4
19,-74.30055379502339,0.0,0.46,1.935349891893057,4.31505413992812,4
20,-83.89652773653489,0.0,0.6,2.0413325956346746,4.6287549916051445,4
21,-86.34702728609903,0.0,0.59,2.220580332091941,5.0502229332928446,4
22,-85.70832245061231,0.0,0.56,2.351988049081405,5.200492127354349,4
23,-77.18985062570238,0.0,0.4,2.440091731223261,5.577416790813965,4
24,-78.90304825725087,0.0,0.56,1.9830732842645198,4.1697219752339665,4
25,-86.33333780326848,0.0,0.53,2.431149394683979,5.639772057991685,4
26,-83.13788239799862,0.0,0.63,1.8834717620256083,4.318245452002848,4
27,-82.30466316296653,0.0,0.52,2.2368352937641314,5.094017576765342,4
28,-77.67568565438938,0.0,0.38,2.712898191370609,5.926626076522427,4
29,-85.18149485559174,0.0,0.71,1.759089797105712,4.07559522195302,4
30,-82.51752600497916,0.0,0.62,1.8611128421133085,4.314205837810953,4
31,-82.74789644969556,0.0,0.57,2.1414572756671806,4.674516353341068,4
32,-80.3582851389983,0.0,0.4,2.874858784182363,6.1521418926583875,4
33,-83.32224849862598,0.0,0.52,2.3104806500741013,5.2528843862371755,4
34,-82.29868188073618,0.0,0.46,2.6844435089687386,5.679230828284363,4
35,-80.43035665311793,0.0,0.66,1.5749236964431597,3.8231982507356794,4
36,-81.53839071649608,0.0,0.46,2.58438978132815,5.563977004226376,4
37,-76.41634073544753,0.0,0.49,1.8242982154895884,4.478940838264906,4
38,-78.51000597044168,0.0,0.71,1.3934320483601244,3.3187777744736953,4
